myFlowerExperiment | INFO flwr 2024-02-17 00:12:35,274 | app.py:146 | Starting Flower simulation, config: ServerConfig(num_rounds=200, round_timeout=None)
myFlowerExperiment | INFO flwr 2024-02-17 00:20:16,827 | server.py:119 | fit progress: (6, 0.5886328816413879, {'accuracy': 0.744617760181427}, 444.6523522209991)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:20:16,828 | server.py:168 | evaluate_round 6: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:20:20,528 | server.py:182 | evaluate_round 6 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:20:20,528 | server.py:218 | fit_round 7: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:21:19,815 | server.py:232 | fit_round 7 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:21:30,522 | server.py:119 | fit progress: (7, 0.593524158000946, {'accuracy': 0.7438022494316101}, 518.3468340089985)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:21:30,522 | server.py:168 | evaluate_round 7: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:21:34,215 | server.py:182 | evaluate_round 7 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:21:34,215 | server.py:218 | fit_round 8: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:22:34,250 | server.py:232 | fit_round 8 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:22:49,923 | server.py:119 | fit progress: (8, 0.5979217290878296, {'accuracy': 0.7375155687332153}, 597.7475725389977)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:22:49,923 | server.py:168 | evaluate_round 8: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:22:53,652 | server.py:182 | evaluate_round 8 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:22:53,652 | server.py:218 | fit_round 9: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:23:51,813 | server.py:232 | fit_round 9 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:24:02,427 | server.py:119 | fit progress: (9, 0.6025088429450989, {'accuracy': 0.7356843948364258}, 670.2522547999997)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:24:02,427 | server.py:168 | evaluate_round 9: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:24:05,915 | server.py:182 | evaluate_round 9 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:24:05,916 | server.py:218 | fit_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:25:05,429 | server.py:232 | fit_round 10 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:25:16,100 | server.py:119 | fit progress: (10, 0.6020326614379883, {'accuracy': 0.7348021864891052}, 743.9251274170001)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:25:16,100 | server.py:168 | evaluate_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:25:19,777 | server.py:182 | evaluate_round 10 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:25:19,777 | server.py:218 | fit_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:26:18,802 | server.py:232 | fit_round 11 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:26:29,480 | server.py:119 | fit progress: (11, 0.5994963645935059, {'accuracy': 0.733371376991272}, 817.3048821739994)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:26:29,480 | server.py:168 | evaluate_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:26:33,461 | server.py:182 | evaluate_round 11 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:26:33,461 | server.py:218 | fit_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:27:33,606 | server.py:232 | fit_round 12 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:27:44,353 | server.py:119 | fit progress: (12, 0.5972309708595276, {'accuracy': 0.7372115850448608}, 892.1780485799991)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:27:44,353 | server.py:168 | evaluate_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:27:47,908 | server.py:182 | evaluate_round 12 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:27:47,909 | server.py:218 | fit_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:28:45,777 | server.py:232 | fit_round 13 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:28:56,631 | server.py:119 | fit progress: (13, 0.5979368090629578, {'accuracy': 0.7319702506065369}, 964.4560462770005)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:28:56,631 | server.py:168 | evaluate_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:29:00,420 | server.py:182 | evaluate_round 13 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:29:00,420 | server.py:218 | fit_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:29:58,858 | server.py:232 | fit_round 14 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:30:09,492 | server.py:119 | fit progress: (14, 0.5948587656021118, {'accuracy': 0.7342610359191895}, 1037.3165740819986)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:30:09,492 | server.py:168 | evaluate_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:30:13,288 | server.py:182 | evaluate_round 14 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:30:13,288 | server.py:218 | fit_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:31:12,741 | server.py:232 | fit_round 15 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:31:23,265 | server.py:119 | fit progress: (15, 0.593521773815155, {'accuracy': 0.7373450398445129}, 1111.0897902519991)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:31:23,265 | server.py:168 | evaluate_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:31:26,928 | server.py:182 | evaluate_round 15 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:31:26,929 | server.py:218 | fit_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:32:26,611 | server.py:232 | fit_round 16 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:32:37,557 | server.py:119 | fit progress: (16, 0.5925495624542236, {'accuracy': 0.734906017780304}, 1185.3824071479994)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:32:37,558 | server.py:168 | evaluate_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:32:41,002 | server.py:182 | evaluate_round 16 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:32:41,002 | server.py:218 | fit_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:33:38,889 | server.py:232 | fit_round 17 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:33:49,543 | server.py:119 | fit progress: (17, 0.5929542183876038, {'accuracy': 0.7383533120155334}, 1257.368491209998)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:33:49,544 | server.py:168 | evaluate_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:33:53,232 | server.py:182 | evaluate_round 17 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:33:53,233 | server.py:218 | fit_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:34:53,181 | server.py:232 | fit_round 18 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:35:04,000 | server.py:119 | fit progress: (18, 0.5980467796325684, {'accuracy': 0.7394949793815613}, 1331.8246625459997)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:35:04,000 | server.py:168 | evaluate_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:35:07,624 | server.py:182 | evaluate_round 18 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:35:07,624 | server.py:218 | fit_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:36:07,000 | server.py:232 | fit_round 19 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:36:17,637 | server.py:119 | fit progress: (19, 0.5988972187042236, {'accuracy': 0.7359735369682312}, 1405.462005839001)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:36:17,637 | server.py:168 | evaluate_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:36:21,293 | server.py:182 | evaluate_round 19 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:36:21,293 | server.py:218 | fit_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:37:20,752 | server.py:232 | fit_round 20 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:37:31,476 | server.py:119 | fit progress: (20, 0.5964792966842651, {'accuracy': 0.7395320534706116}, 1479.3008004759995)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:37:31,476 | server.py:168 | evaluate_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:37:35,185 | server.py:182 | evaluate_round 20 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:37:35,186 | server.py:218 | fit_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:38:35,612 | server.py:232 | fit_round 21 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:38:46,308 | server.py:119 | fit progress: (21, 0.5990613698959351, {'accuracy': 0.7384570837020874}, 1554.1331848030004)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:38:46,308 | server.py:168 | evaluate_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:38:50,032 | server.py:182 | evaluate_round 21 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:38:50,032 | server.py:218 | fit_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:39:49,306 | server.py:232 | fit_round 22 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:40:04,879 | server.py:119 | fit progress: (22, 0.6057734489440918, {'accuracy': 0.7373376488685608}, 1632.7038637759997)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:40:04,879 | server.py:168 | evaluate_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:40:08,463 | server.py:182 | evaluate_round 22 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:40:08,464 | server.py:218 | fit_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:41:08,057 | server.py:232 | fit_round 23 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:41:18,966 | server.py:119 | fit progress: (23, 0.6076857447624207, {'accuracy': 0.7374340295791626}, 1706.7913434790007)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:41:18,967 | server.py:168 | evaluate_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:41:22,620 | server.py:182 | evaluate_round 23 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:41:22,620 | server.py:218 | fit_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:42:21,981 | server.py:232 | fit_round 24 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:42:32,602 | server.py:119 | fit progress: (24, 0.6032531261444092, {'accuracy': 0.7428829669952393}, 1780.4273373589986)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:42:32,603 | server.py:168 | evaluate_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:42:36,247 | server.py:182 | evaluate_round 24 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:42:36,247 | server.py:218 | fit_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:43:36,147 | server.py:232 | fit_round 25 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:43:47,827 | server.py:119 | fit progress: (25, 0.6084403991699219, {'accuracy': 0.7385460734367371}, 1855.6520199219976)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:43:47,827 | server.py:168 | evaluate_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:43:51,448 | server.py:182 | evaluate_round 25 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:43:51,449 | server.py:218 | fit_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:44:52,048 | server.py:232 | fit_round 26 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:45:02,820 | server.py:119 | fit progress: (26, 0.6098197102546692, {'accuracy': 0.7398137450218201}, 1930.645312456998)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:45:02,821 | server.py:168 | evaluate_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:45:06,443 | server.py:182 | evaluate_round 26 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:45:06,444 | server.py:218 | fit_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:46:05,264 | server.py:232 | fit_round 27 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:46:16,851 | server.py:119 | fit progress: (27, 0.6154900193214417, {'accuracy': 0.738427460193634}, 2004.6756931229993)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:46:16,851 | server.py:168 | evaluate_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:46:20,579 | server.py:182 | evaluate_round 27 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:46:20,580 | server.py:218 | fit_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:47:19,039 | server.py:232 | fit_round 28 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:47:29,712 | server.py:119 | fit progress: (28, 0.6168407201766968, {'accuracy': 0.7390649914741516}, 2077.536602983999)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:47:29,712 | server.py:168 | evaluate_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:47:33,240 | server.py:182 | evaluate_round 28 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:47:33,241 | server.py:218 | fit_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:48:32,837 | server.py:232 | fit_round 29 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:48:43,466 | server.py:119 | fit progress: (29, 0.6175330877304077, {'accuracy': 0.740058422088623}, 2151.2914499499984)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:48:43,467 | server.py:168 | evaluate_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:48:47,067 | server.py:182 | evaluate_round 29 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:48:47,068 | server.py:218 | fit_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:49:46,944 | server.py:232 | fit_round 30 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:49:57,619 | server.py:119 | fit progress: (30, 0.6114500164985657, {'accuracy': 0.7443137764930725}, 2225.443803442)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:49:57,619 | server.py:168 | evaluate_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:50:01,220 | server.py:182 | evaluate_round 30 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:50:01,220 | server.py:218 | fit_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:51:00,805 | server.py:232 | fit_round 31 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:51:11,464 | server.py:119 | fit progress: (31, 0.6150652766227722, {'accuracy': 0.7382940053939819}, 2299.2894627219994)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:51:11,465 | server.py:168 | evaluate_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:51:15,133 | server.py:182 | evaluate_round 31 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:51:15,133 | server.py:218 | fit_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:52:13,844 | server.py:232 | fit_round 32 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:52:24,490 | server.py:119 | fit progress: (32, 0.6173542141914368, {'accuracy': 0.7402363419532776}, 2372.315530378999)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:52:24,491 | server.py:168 | evaluate_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:52:28,009 | server.py:182 | evaluate_round 32 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:52:28,009 | server.py:218 | fit_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:53:27,079 | server.py:232 | fit_round 33 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:53:37,812 | server.py:119 | fit progress: (33, 0.6175931096076965, {'accuracy': 0.741229772567749}, 2445.6369416590005)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:53:37,812 | server.py:168 | evaluate_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:53:41,521 | server.py:182 | evaluate_round 33 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:53:41,521 | server.py:218 | fit_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:54:41,843 | server.py:232 | fit_round 34 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:54:52,496 | server.py:119 | fit progress: (34, 0.6218918561935425, {'accuracy': 0.7398063540458679}, 2520.321355678001)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:54:52,497 | server.py:168 | evaluate_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:54:55,963 | server.py:182 | evaluate_round 34 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:54:55,963 | server.py:218 | fit_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:55:55,461 | server.py:232 | fit_round 35 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:56:06,337 | server.py:119 | fit progress: (35, 0.6164913773536682, {'accuracy': 0.7450699806213379}, 2594.1618650209984)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:56:06,337 | server.py:168 | evaluate_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:56:09,924 | server.py:182 | evaluate_round 35 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:56:09,925 | server.py:218 | fit_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:57:09,106 | server.py:232 | fit_round 36 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:57:19,763 | server.py:119 | fit progress: (36, 0.6199737787246704, {'accuracy': 0.7423195242881775}, 2667.588241479998)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:57:19,763 | server.py:168 | evaluate_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:57:23,449 | server.py:182 | evaluate_round 36 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:57:23,449 | server.py:218 | fit_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:58:22,700 | server.py:232 | fit_round 37 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:58:33,330 | server.py:119 | fit progress: (37, 0.620805025100708, {'accuracy': 0.7459521889686584}, 2741.155064894998)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:58:33,330 | server.py:168 | evaluate_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:58:36,879 | server.py:182 | evaluate_round 37 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:58:36,880 | server.py:218 | fit_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:59:36,934 | server.py:232 | fit_round 38 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 00:59:47,608 | server.py:119 | fit progress: (38, 0.6213904619216919, {'accuracy': 0.7444398403167725}, 2815.4330420040005)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:59:47,608 | server.py:168 | evaluate_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 00:59:51,218 | server.py:182 | evaluate_round 38 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 00:59:51,219 | server.py:218 | fit_round 39: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 01:00:50,236 | server.py:232 | fit_round 39 received 19 results and 0 failures
