myFlowerExperiment | INFO flwr 2024-02-17 16:49:41,150 | app.py:146 | Starting Flower simulation, config: ServerConfig(num_rounds=200, round_timeout=None)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:52:14,821 | server.py:232 | fit_round 2 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:52:25,216 | server.py:119 | fit progress: (2, 0.8307570815086365, {'accuracy': 0.7292864918708801}, 147.18969921300595)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:52:25,216 | server.py:168 | evaluate_round 2: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:52:25,954 | server.py:182 | evaluate_round 2 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:52:25,954 | server.py:218 | fit_round 3: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:53:22,588 | server.py:232 | fit_round 3 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:53:33,131 | server.py:119 | fit progress: (3, 0.9151548147201538, {'accuracy': 0.7435872554779053}, 215.10506365800393)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:53:33,131 | server.py:168 | evaluate_round 3: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:53:33,804 | server.py:182 | evaluate_round 3 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:53:33,804 | server.py:218 | fit_round 4: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:54:31,228 | server.py:232 | fit_round 4 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:54:41,632 | server.py:119 | fit progress: (4, 1.0127999782562256, {'accuracy': 0.7518088817596436}, 283.6056387569988)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:54:41,632 | server.py:168 | evaluate_round 4: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:54:42,300 | server.py:182 | evaluate_round 4 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:54:42,300 | server.py:218 | fit_round 5: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:55:40,386 | server.py:232 | fit_round 5 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:55:50,813 | server.py:119 | fit progress: (5, 1.1305311918258667, {'accuracy': 0.7541293501853943}, 352.78682622499764)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:55:50,813 | server.py:168 | evaluate_round 5: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:55:51,570 | server.py:182 | evaluate_round 5 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:55:51,570 | server.py:218 | fit_round 6: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:56:49,349 | server.py:232 | fit_round 6 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:56:59,701 | server.py:119 | fit progress: (6, 1.2254877090454102, {'accuracy': 0.7524909377098083}, 421.67443350100075)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:56:59,701 | server.py:168 | evaluate_round 6: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:57:00,372 | server.py:182 | evaluate_round 6 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:57:00,373 | server.py:218 | fit_round 7: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:57:59,123 | server.py:232 | fit_round 7 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:58:09,640 | server.py:119 | fit progress: (7, 1.3114069700241089, {'accuracy': 0.7495848536491394}, 491.61369296400517)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:58:09,640 | server.py:168 | evaluate_round 7: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:58:10,315 | server.py:182 | evaluate_round 7 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:58:10,315 | server.py:218 | fit_round 8: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:59:07,907 | server.py:232 | fit_round 8 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 16:59:18,524 | server.py:119 | fit progress: (8, 1.3862605094909668, {'accuracy': 0.7477018237113953}, 560.4982727559982)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:59:18,525 | server.py:168 | evaluate_round 8: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 16:59:19,189 | server.py:182 | evaluate_round 8 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 16:59:19,189 | server.py:218 | fit_round 9: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:00:16,615 | server.py:232 | fit_round 9 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:00:27,186 | server.py:119 | fit progress: (9, 1.4574469327926636, {'accuracy': 0.7478945255279541}, 629.159672135007)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:00:27,186 | server.py:168 | evaluate_round 9: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:00:27,855 | server.py:182 | evaluate_round 9 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:00:27,855 | server.py:218 | fit_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:01:24,205 | server.py:232 | fit_round 10 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:01:34,598 | server.py:119 | fit progress: (10, 1.5328483581542969, {'accuracy': 0.7475312948226929}, 696.5713876000082)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:01:34,598 | server.py:168 | evaluate_round 10: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:01:35,266 | server.py:182 | evaluate_round 10 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:01:35,266 | server.py:218 | fit_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:02:32,198 | server.py:232 | fit_round 11 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:02:42,496 | server.py:119 | fit progress: (11, 1.556503415107727, {'accuracy': 0.7460559606552124}, 764.4696822140104)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:02:42,496 | server.py:168 | evaluate_round 11: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:02:43,162 | server.py:182 | evaluate_round 11 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:02:43,163 | server.py:218 | fit_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:03:40,347 | server.py:232 | fit_round 12 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:03:50,885 | server.py:119 | fit progress: (12, 1.607469081878662, {'accuracy': 0.7467825412750244}, 832.8593765740079)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:03:50,886 | server.py:168 | evaluate_round 12: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:03:51,534 | server.py:182 | evaluate_round 12 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:03:51,534 | server.py:218 | fit_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:04:48,373 | server.py:232 | fit_round 13 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:04:58,851 | server.py:119 | fit progress: (13, 1.6456323862075806, {'accuracy': 0.7477685213088989}, 900.8245319359994)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:04:58,851 | server.py:168 | evaluate_round 13: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:04:59,568 | server.py:182 | evaluate_round 13 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:04:59,569 | server.py:218 | fit_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:05:56,834 | server.py:232 | fit_round 14 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:06:07,420 | server.py:119 | fit progress: (14, 1.690932273864746, {'accuracy': 0.7481021285057068}, 969.3940551810083)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:06:07,421 | server.py:168 | evaluate_round 14: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:06:08,084 | server.py:182 | evaluate_round 14 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:06:08,085 | server.py:218 | fit_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:07:04,458 | server.py:232 | fit_round 15 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:07:15,058 | server.py:119 | fit progress: (15, 1.7223310470581055, {'accuracy': 0.7476425170898438}, 1037.0314155660017)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:07:15,058 | server.py:168 | evaluate_round 15: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:07:15,735 | server.py:182 | evaluate_round 15 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:07:15,735 | server.py:218 | fit_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:08:13,738 | server.py:232 | fit_round 16 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:08:24,275 | server.py:119 | fit progress: (16, 1.772728443145752, {'accuracy': 0.748250424861908}, 1106.2483968910092)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:08:24,275 | server.py:168 | evaluate_round 16: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:08:24,948 | server.py:182 | evaluate_round 16 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:08:24,949 | server.py:218 | fit_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:09:22,294 | server.py:232 | fit_round 17 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:09:32,751 | server.py:119 | fit progress: (17, 1.770595669746399, {'accuracy': 0.7481318116188049}, 1174.7247804030048)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:09:32,751 | server.py:168 | evaluate_round 17: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:09:33,414 | server.py:182 | evaluate_round 17 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:09:33,414 | server.py:218 | fit_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:10:32,355 | server.py:232 | fit_round 18 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:10:42,838 | server.py:119 | fit progress: (18, 1.811106562614441, {'accuracy': 0.7480502128601074}, 1244.8114378820028)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:10:42,838 | server.py:168 | evaluate_round 18: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:10:43,528 | server.py:182 | evaluate_round 18 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:10:43,529 | server.py:218 | fit_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:11:40,418 | server.py:232 | fit_round 19 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:11:50,793 | server.py:119 | fit progress: (19, 1.8185533285140991, {'accuracy': 0.7485024333000183}, 1312.7669522340002)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:11:50,793 | server.py:168 | evaluate_round 19: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:11:51,517 | server.py:182 | evaluate_round 19 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:11:51,517 | server.py:218 | fit_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:12:48,968 | server.py:232 | fit_round 20 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:12:59,418 | server.py:119 | fit progress: (20, 1.8566375970840454, {'accuracy': 0.7487174272537231}, 1381.3919889570097)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:12:59,418 | server.py:168 | evaluate_round 20: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:13:00,076 | server.py:182 | evaluate_round 20 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:13:00,077 | server.py:218 | fit_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:13:56,897 | server.py:232 | fit_round 21 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:14:07,231 | server.py:119 | fit progress: (21, 1.8616846799850464, {'accuracy': 0.7483615875244141}, 1449.2047855690034)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:14:07,231 | server.py:168 | evaluate_round 21: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:14:08,030 | server.py:182 | evaluate_round 21 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:14:08,031 | server.py:218 | fit_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:15:05,004 | server.py:232 | fit_round 22 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:15:15,474 | server.py:119 | fit progress: (22, 1.8995885848999023, {'accuracy': 0.7479761242866516}, 1517.4482635169988)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:15:15,475 | server.py:168 | evaluate_round 22: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:15:16,144 | server.py:182 | evaluate_round 22 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:15:16,145 | server.py:218 | fit_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:16:12,371 | server.py:232 | fit_round 23 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:16:23,834 | server.py:119 | fit progress: (23, 1.8997775316238403, {'accuracy': 0.7481169700622559}, 1585.808354563007)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:16:23,835 | server.py:168 | evaluate_round 23: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:16:24,496 | server.py:182 | evaluate_round 23 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:16:24,497 | server.py:218 | fit_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:17:21,567 | server.py:232 | fit_round 24 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:17:32,038 | server.py:119 | fit progress: (24, 1.9208160638809204, {'accuracy': 0.7483468055725098}, 1654.011565135006)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:17:32,038 | server.py:168 | evaluate_round 24: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:17:32,730 | server.py:182 | evaluate_round 24 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:17:32,730 | server.py:218 | fit_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:18:30,923 | server.py:232 | fit_round 25 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:18:41,399 | server.py:119 | fit progress: (25, 1.9574285745620728, {'accuracy': 0.7492660284042358}, 1723.372545473001)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:18:41,399 | server.py:168 | evaluate_round 25: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:18:42,062 | server.py:182 | evaluate_round 25 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:18:42,062 | server.py:218 | fit_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:19:40,024 | server.py:232 | fit_round 26 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:19:50,820 | server.py:119 | fit progress: (26, 1.9583617448806763, {'accuracy': 0.749073326587677}, 1792.7939230390039)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:19:50,820 | server.py:168 | evaluate_round 26: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:19:51,499 | server.py:182 | evaluate_round 26 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:19:51,499 | server.py:218 | fit_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:20:49,842 | server.py:232 | fit_round 27 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:21:00,384 | server.py:119 | fit progress: (27, 1.9924951791763306, {'accuracy': 0.7488434910774231}, 1862.3574905300047)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:21:00,384 | server.py:168 | evaluate_round 27: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:21:01,035 | server.py:182 | evaluate_round 27 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:21:01,036 | server.py:218 | fit_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:21:58,941 | server.py:232 | fit_round 28 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:22:09,536 | server.py:119 | fit progress: (28, 2.0088348388671875, {'accuracy': 0.7480872869491577}, 1931.5096594770002)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:22:09,536 | server.py:168 | evaluate_round 28: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:22:10,477 | server.py:182 | evaluate_round 28 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:22:10,478 | server.py:218 | fit_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:23:07,151 | server.py:232 | fit_round 29 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:23:17,768 | server.py:119 | fit progress: (29, 2.0229692459106445, {'accuracy': 0.7481465935707092}, 1999.7422023670078)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:23:17,769 | server.py:168 | evaluate_round 29: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:23:18,421 | server.py:182 | evaluate_round 29 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:23:18,422 | server.py:218 | fit_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:24:16,476 | server.py:232 | fit_round 30 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:24:26,986 | server.py:119 | fit progress: (30, 2.0495471954345703, {'accuracy': 0.7487174272537231}, 2068.9597253250104)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:24:26,986 | server.py:168 | evaluate_round 30: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:24:27,728 | server.py:182 | evaluate_round 30 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:24:27,728 | server.py:218 | fit_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:25:25,748 | server.py:232 | fit_round 31 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:25:36,472 | server.py:119 | fit progress: (31, 2.0499112606048584, {'accuracy': 0.7488212585449219}, 2138.4454689590057)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:25:36,472 | server.py:168 | evaluate_round 31: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:25:37,149 | server.py:182 | evaluate_round 31 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:25:37,150 | server.py:218 | fit_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:26:33,352 | server.py:232 | fit_round 32 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:26:43,898 | server.py:119 | fit progress: (32, 2.0619757175445557, {'accuracy': 0.7500519156455994}, 2205.871911894006)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:26:43,898 | server.py:168 | evaluate_round 32: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:26:44,560 | server.py:182 | evaluate_round 32 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:26:44,560 | server.py:218 | fit_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:27:42,682 | server.py:232 | fit_round 33 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:27:53,212 | server.py:119 | fit progress: (33, 2.076416254043579, {'accuracy': 0.7489621043205261}, 2275.1858839310007)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:27:53,212 | server.py:168 | evaluate_round 33: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:27:53,872 | server.py:182 | evaluate_round 33 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:27:53,872 | server.py:218 | fit_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:28:52,726 | server.py:232 | fit_round 34 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:29:04,142 | server.py:119 | fit progress: (34, 2.086965799331665, {'accuracy': 0.749636709690094}, 2346.115482730005)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:29:04,142 | server.py:168 | evaluate_round 34: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:29:04,802 | server.py:182 | evaluate_round 34 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:29:04,802 | server.py:218 | fit_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:30:02,846 | server.py:232 | fit_round 35 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:30:18,461 | server.py:119 | fit progress: (35, 2.083256959915161, {'accuracy': 0.7499926090240479}, 2420.4348456419975)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:30:18,461 | server.py:168 | evaluate_round 35: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:30:19,126 | server.py:182 | evaluate_round 35 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:30:19,126 | server.py:218 | fit_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:31:16,838 | server.py:232 | fit_round 36 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:31:27,330 | server.py:119 | fit progress: (36, 2.1036505699157715, {'accuracy': 0.7494884729385376}, 2489.304353296)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:31:27,331 | server.py:168 | evaluate_round 36: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:31:28,006 | server.py:182 | evaluate_round 36 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:31:28,007 | server.py:218 | fit_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:32:25,420 | server.py:232 | fit_round 37 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:32:35,879 | server.py:119 | fit progress: (37, 2.121528148651123, {'accuracy': 0.7497850060462952}, 2557.8532928890054)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:32:35,880 | server.py:168 | evaluate_round 37: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:32:36,549 | server.py:182 | evaluate_round 37 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:32:36,549 | server.py:218 | fit_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:33:34,433 | server.py:232 | fit_round 38 received 19 results and 0 failures
myFlowerExperiment | INFO flwr 2024-02-17 17:33:44,885 | server.py:119 | fit progress: (38, 2.1467463970184326, {'accuracy': 0.7500889897346497}, 2626.858517807006)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:33:44,885 | server.py:168 | evaluate_round 38: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:33:45,549 | server.py:182 | evaluate_round 38 received 0 results and 19 failures
myFlowerExperiment | DEBUG flwr 2024-02-17 17:33:45,549 | server.py:218 | fit_round 39: strategy sampled 19 clients (out of 19)
myFlowerExperiment | DEBUG flwr 2024-02-17 17:34:42,915 | server.py:232 | fit_round 39 received 19 results and 0 failures
